pid,psr,trg,loc,yds,comp,succ,spk,dfb
653621,RW-3850,JG-2900,SL,6,1,1,0,
653622,RW-3850,ML-2500,SL,3,1,0,0,
653623,RW-3850,JG-2900,SM,0,0,0,0,
653625,RW-3850,LW-1450,SL,0,0,0,0,TM-1750
653626,RW-3850,JG-2900,SL,0,0,0,0,
653627,RW-3850,JG-2900,SL,7,1,1,0,
653630,NF-0250,BC-3070,SR,42,1,1,0,
653633,NF-0250,BC-3070,SR,7,1,1,0,
653635,RW-3850,DB-0500,SR,7,1,1,0,
653639,RW-3850,JG-2900,SM,11,1,1,0,
653640,RW-3850,JK-0250,SL,21,1,1,0,
653641,RW-3850,JK-0250,SL,5,1,1,0,
653643,RW-3850,JK-0250,DL,0,0,0,0,
653650,NF-0250,SB-0070,SR,0,0,0,0,
653652,NF-0250,JC-4300,SR,8,1,1,0,
653654,NF-0250,TA-1050,SL,7,1,1,0,
653655,NF-0250,BC-3070,SL,0,0,0,0,
653657,NF-0250,BC-3070,SM,0,0,0,0,
653658,NF-0250,KB-1900,SR,21,1,1,0,
653659,NF-0250,LK-0200,SM,5,1,1,0,
653660,NF-0250,TA-1050,SR,0,0,0,0,
653661,NF-0250,LK-0200,DL,37,1,1,0,
653664,RW-3850,DB-0500,SR,8,1,1,0,
653665,RW-3850,JK-0250,SL,7,1,1,0,
653666,RW-3850,ML-2500,SL,2,1,0,0,
653671,NF-0250,SB-0070,DR,22,1,1,0,
653674,NF-0250,TA-1050,SR,0,0,0,0,
653677,RW-3850,ML-2500,SR,19,1,1,0,
653678,RW-3850,TL-1025,SR,8,1,1,0,
653680,RW-3850,DB-0500,SL,5,1,1,0,
653681,RW-3850,DB-0500,SR,2,1,0,0,
653685,CP-0500,JB-6950,SL,14,1,1,0,
653686,CP-0500,MF-0950,DM,18,1,1,0,
653687,CP-0500,JB-6950,SR,8,1,1,0,
653691,CP-0500,DF-0550,SR,12,1,1,0,
653693,CP-0500,AE-0750,SM,0,0,0,0,CJ-2400
653694,CP-0500,JB-6950,SR,10,1,1,0,
653698,DB-3800,BC-2325,SR,8,1,1,0,
653700,DB-3800,MC-2400,SM,9,1,1,0,
653704,DB-3800,MI-0100,SM,24,1,1,0,
653707,DB-3800,BC-2325,DR,0,0,0,0,
653711,CP-0500,DJ-1325,SM,0,0,0,0,KV-0050
653712,CP-0500,JB-6950,SR,14,1,1,0,
653713,CP-0500,LF-0200,SL,5,1,1,0,
653714,CP-0500,LF-0200,SR,0,0,0,0,BB-3400
653715,CP-0500,JB-6950,DR,0,0,0,0,DS-5137
653718,DB-3800,BC-1850,DR,0,0,0,0,
653719,DB-3800,BW-0700,SR,8,1,1,0,
653720,DB-3800,BC-2325,SR,0,0,0,0,
653722,DB-3800,MI-0100,SM,4,1,0,0,
653727,CP-0500,DF-0550,SR,48,1,1,0,
653735,DB-3800,KR-1050,SL,22,1,1,0,
653736,DB-3800,BW-0700,SL,7,1,1,0,
653737,DB-3800,AJ-1125,SM,0,0,0,0,
653738,DB-3800,MI-0100,SL,0,0,0,0,
653740,DB-3800,KR-1050,SM,7,1,1,0,
653743,DB-3800,MI-0100,SR,4,1,1,0,
653744,DB-3800,AJ-1125,SR,2,1,1,0,
653745,DB-3800,BC-1850,SL,12,1,1,0,
653749,CP-0500,JB-6750,SR,8,1,1,0,
653750,CP-0500,CJ-1700,DL,0,0,0,0,
653752,DB-3800,BC-2325,SL,-2,1,0,0,
653753,DB-3800,KR-1050,SL,12,1,1,0,
653755,DB-3800,BC-1850,SL,4,1,0,0,
653756,DB-3800,BW-0700,SM,4,1,0,0,
653757,DB-3800,BC-1850,DL,0,0,0,0,
653759,CP-0500,AE-0750,SR,0,0,0,0,CJ-2400
653760,CP-0500,LF-0200,SR,12,1,1,0,
653761,CP-0500,AE-0750,SM,7,1,1,0,
653762,CP-0500,DF-0550,SL,5,1,1,0,
653763,CP-0500,JN-0625,DL,0,0,0,0,
653764,CP-0500,JN-0625,DM,0,0,0,0,BB-3400
653767,DB-3800,WS-0925,DM,63,1,1,0,
653769,DB-3800,AJ-1125,SR,3,1,0,0,
653770,DB-3800,KR-1050,SR,3,1,0,0,
653775,CP-0500,JB-6950,SL,0,0,0,0,
653777,DB-3800,MC-2400,SL,0,0,0,0,TM-0850
653779,DB-3800,MI-0100,SL,7,1,1,0,
653781,DB-3800,KR-1050,SM,0,0,0,0,
653783,DB-3800,BC-2325,SM,13,1,0,0,
653785,CP-0500,JG-3700,SR,4,1,1,0,
653786,CP-0500,JN-0625,SR,0,0,0,0,
653787,CP-0500,LF-0200,SM,10,1,1,0,
653788,CP-0500,LF-0200,DR,0,0,0,0,
653795,DB-3800,MC-2400,SM,6,1,0,0,
653796,DB-3800,MC-2400,SM,0,0,0,0,
653797,CP-0500,LF-0200,DL,29,1,1,0,
653800,CP-0500,DF-0550,SM,0,0,0,0,SA-1150
653804,DB-3800,KR-1050,SR,7,1,1,0,
653805,DB-3800,BC-2325,DL,30,1,1,0,
653806,DB-3800,BW-0700,SR,0,0,0,0,TM-0850
653807,DB-3800,MC-2400,SM,14,1,1,0,
653808,DB-3800,BC-2325,SR,0,0,0,0,
653810,DB-3800,BW-0700,SL,0,0,0,0,
653819,CP-0500,DF-0550,DR,17,1,1,0,
653822,DB-3800,WS-0925,SL,0,0,0,0,TM-0850
653823,DB-3800,BC-1850,SR,6,1,1,0,
653824,DB-3800,MI-0100,SR,59,1,1,0,
653827,DB-3800,MI-0100,SL,0,1,0,0,
653830,CP-0500,LF-0200,SR,9,1,1,0,
653833,CP-0500,LF-0200,DM,22,1,1,0,
653836,CP-0500,JB-6950,SR,0,0,0,0,DB-3750
653838,DB-3800,MI-0100,SR,4,1,1,0,
653839,DB-3800,MC-2400,SR,0,0,0,0,
653840,DB-3800,MC-2400,DM,0,0,0,0,
653843,CP-0500,DJ-1325,SR,55,1,1,0,
653846,DB-3800,BC-1850,DR,19,1,1,0,
653847,DB-3800,WS-0925,SR,0,0,0,0,
653848,DB-3800,MI-0100,SL,-4,1,0,0,
653849,DB-3800,BC-2325,SM,0,0,0,0,
653850,DB-3800,BC-1850,DR,0,0,0,0,
653854,MS-4100,GT-0100,SR,11,1,1,0,
653856,MS-4100,AA-0025,SR,0,1,0,0,
653857,MS-4100,CJ-1100,SM,28,1,1,0,
653858,MS-4100,LM-1500,DL,0,0,0,0,
653859,MS-4100,JB-2700,SR,9,1,1,0,
653863,PR-0300,KA-0650,SL,5,1,1,0,
653867,MS-4100,CJ-1100,SL,0,0,0,0,
653869,MS-4100,EE-0050,SL,0,0,0,0,
653871,PR-0300,MG-1150,SL,9,1,1,0,
653875,PR-0300,SJ-0600,SM,6,1,1,0,
653876,PR-0300,MG-1150,SR,2,1,0,0,
653879,PR-0300,KA-0650,SR,21,1,1,0,
653880,PR-0300,DW-4300,SL,1,1,0,0,
653882,PR-0300,DW-4300,SL,0,0,0,0,
653886,MS-4100,,NL,0,0,0,0,
653890,PR-0300,KA-0650,SR,3,1,1,0,
653891,PR-0300,KA-0650,SM,0,0,0,0,
653894,PR-0300,KA-0650,SL,3,1,0,0,
653896,PR-0300,DW-4300,SR,0,0,0,0,
653900,MS-4100,LM-1500,DM,22,1,1,0,
653901,MS-4100,EE-0050,DM,18,1,1,0,
653905,PR-0300,KA-0650,DR,19,1,1,0,
653907,PR-0300,LG-0750,SR,19,1,1,0,
653916,MS-4100,BP-0600,SM,0,0,0,0,MI-0150
653917,MS-4100,GT-0100,SL,6,1,0,0,
653923,PR-0300,MF-0800,DR,29,1,1,0,
653924,PR-0300,LG-0750,SM,22,1,1,0,
653926,PR-0300,LG-0750,SL,0,0,0,0,
653927,PR-0300,SJ-0600,SR,9,1,1,0,
653928,PR-0300,DW-4300,SM,7,1,1,0,
653929,PR-0300,MF-0800,SR,0,0,0,0,
653932,PR-0300,DW-4300,SL,0,0,0,0,
653933,PR-0300,KA-0650,SL,20,1,1,0,
653934,PR-0300,KA-0650,SL,0,0,0,0,
653935,PR-0300,KA-0650,SL,12,1,1,0,
653936,PR-0300,SJ-0600,SR,7,1,1,0,
653938,PR-0300,MG-1150,SR,5,1,1,0,
653939,PR-0300,DW-4300,SL,15,1,1,0,
653941,PR-0300,LG-0750,SL,-1,1,0,0,
653942,PR-0300,KA-0650,SM,8,1,0,0,
653945,MS-4100,AA-0025,SR,36,1,1,0,
653946,MS-4100,GT-0100,SL,6,1,1,0,
653947,MS-4100,GT-0100,DL,0,0,0,0,JV-0425
653948,MS-4100,,NL,0,0,0,0,
653949,PR-0300,KA-0650,SL,15,1,1,0,
653953,MS-4100,AA-0025,SL,-3,1,0,0,
653954,MS-4100,GT-0100,SR,0,0,0,0,
653957,PR-0300,SJ-0600,SL,12,1,1,0,
653960,MS-4100,AA-0025,SL,11,1,1,0,
653962,MS-4100,GT-0100,SR,1,1,0,0,
653966,PR-0300,BO-0150,SR,17,1,1,0,
653968,PR-0300,DW-4300,SR,-3,1,0,0,
653969,PR-0300,KA-0650,SM,15,1,1,0,
653971,PR-0300,LG-0750,SL,21,1,1,0,
653972,PR-0300,LG-0750,SM,13,1,1,0,
653976,MS-4100,JB-2700,SL,18,1,1,0,
653979,MS-4100,CJ-1100,SM,0,0,0,0,EW-0400
653981,MS-4100,GT-0100,SR,0,0,0,0,
653983,PR-0300,KA-0650,SL,7,1,1,0,
653984,PR-0300,KA-0650,SL,11,1,1,0,
653986,PR-0300,SJ-0600,SR,34,1,1,0,
653988,PR-0300,KA-0650,SM,2,1,0,0,
653990,PR-0300,KA-0650,SM,20,1,1,0,
653992,PR-0300,KA-0650,SR,5,1,1,0,
653993,PR-0300,SJ-0600,SL,14,1,1,0,
653997,MS-4100,EE-0050,SR,14,1,1,0,
653998,MS-4100,EE-0050,SR,7,1,1,0,
653999,MS-4100,CJ-1100,SL,11,1,1,0,
654000,MS-4100,TR-0370,SL,16,1,1,0,
654001,MS-4100,EE-0050,SM,14,1,1,0,
654002,MS-4100,GT-0100,DM,0,0,0,0,EW-0400
654003,MS-4100,TR-0370,SM,21,1,1,0,
654009,MM-0912,BS-0650,SR,0,0,0,0,MW-3600
654011,MM-0912,BS-0650,SL,0,0,0,0,
654012,MM-0912,DW-0500,SM,22,1,1,0,
654013,MM-0912,KW-2550,SR,52,1,1,0,
654018,JW-5650,AH-3862,SL,0,0,0,0,
654021,JW-5650,VJ-0100,SR,0,0,0,0,
654027,MM-0912,JH-6400,SM,11,1,1,0,
654028,MM-0912,KW-2550,SM,13,1,1,0,
654030,MM-0912,JH-6400,SR,0,0,0,0,KA-0625
654031,MM-0912,HD-0300,DR,20,1,1,0,
654032,MM-0912,BS-0650,SR,12,1,1,0,
654039,JW-5650,VJ-0100,DL,0,0,0,0,
654040,JW-5650,VJ-0100,SL,6,1,0,0,
654043,JW-5650,AS-0550,DL,21,1,1,0,
654045,JW-5650,DM-0450,SM,2,1,0,0,
654046,JW-5650,AS-0550,SL,5,1,1,0,
654065,MM-0912,KW-2550,SL,22,1,1,0,
654068,MM-0912,HD-0300,SR,4,1,1,0,
654071,JW-5650,VJ-0100,SM,18,1,1,0,
654073,JW-5650,LM-1800,SR,0,0,0,0,
654074,JW-5650,CS-1950,SR,0,0,0,0,
654077,MM-0912,AF-0200,SL,18,1,1,0,
654080,MM-0912,DW-0500,SR,1,1,1,0,
654083,JW-5650,CS-1950,SL,18,1,1,0,
654086,JW-5650,CS-1950,SR,0,0,0,0,
654088,JW-5650,VJ-0100,SL,15,1,1,0,
654092,JW-5650,AS-0550,SR,0,0,0,0,
654098,MM-0912,BS-0650,SL,0,1,0,0,
654099,MM-0912,KW-2550,SL,14,1,1,0,
654107,JW-5650,AH-3862,SR,2,1,0,0,
654110,MM-0912,DW-0500,DR,20,1,1,0,
654118,JW-5650,VJ-0100,SR,0,0,0,0,BW-2900
654128,JW-5650,AH-3862,SR,12,1,1,0,
654131,JW-5650,AH-3862,SL,0,0,0,0,
654133,JW-5650,AS-0550,SR,8,1,0,0,
654134,JW-5650,AS-0550,SM,41,1,1,0,
654142,JW-5650,CS-1950,SL,5,1,1,0,
654143,JW-5650,RS-0975,SR,6,1,1,0,
654144,JW-5650,LM-1800,SM,0,0,0,0,
654145,JW-5650,VJ-0100,SM,12,1,1,0,
654146,JW-5650,AS-0550,SR,0,0,0,0,
654148,JW-5650,AS-0550,DM,35,1,1,0,
654149,JW-5650,VJ-0100,SM,0,0,0,0,
654150,JW-5650,VJ-0100,SL,0,0,0,0,
654151,JW-5650,LM-1800,SM,0,0,0,0,
654155,JW-5650,BR-0050,SM,4,1,1,0,
654157,JW-5650,VJ-0100,SR,0,0,0,0,
654159,JW-5650,CS-1950,SR,0,0,0,0,
654161,JW-5650,VJ-0100,DM,0,0,0,0,DS-3450
654168,DC-0725,AC-2350,SL,0,0,0,0,
654170,DC-0725,LM-1850,SL,3,1,0,0,
654172,AD-0100,TE-0300,SM,4,1,1,0,
654175,AD-0100,TE-0300,SR,3,1,0,0,
654176,AD-0100,MJ-2250,SR,12,1,1,0,
654178,AD-0100,TE-0300,SR,10,1,1,0,
654185,DC-0725,AC-2350,SL,0,0,0,0,
654186,DC-0725,AC-2350,SR,0,0,0,0,
654187,DC-0725,MC-2900,SR,10,1,1,0,
654189,DC-0725,MR-0500,SR,0,0,0,0,
654191,DC-0725,LM-1850,SM,11,1,0,0,
654193,AD-0100,AG-1500,SR,7,1,1,0,
654195,AD-0100,AG-1500,DR,0,0,0,0,
654196,AD-0100,MS-0150,SL,0,0,0,0,JT-3800
654197,AD-0100,TE-0300,SR,7,1,0,0,
654200,DC-0725,AC-2350,SM,6,1,1,0,
654204,DC-0725,AC-2350,SL,24,1,1,0,
654205,DC-0725,LM-1850,SL,1,1,0,0,
654207,DC-0725,MC-2900,SR,0,0,0,0,
654210,AD-0100,TE-0300,SM,10,1,1,0,
654211,AD-0100,GB-0350,SM,3,1,0,0,
654212,AD-0100,MS-0150,SR,28,1,1,0,
654213,AD-0100,TE-0300,DL,31,1,1,0,
654214,AD-0100,MS-0150,SR,6,1,1,0,
654215,AD-0100,AG-1500,SR,0,0,0,0,
654216,AD-0100,AG-1500,SR,0,1,0,0,
654221,DC-0725,LM-1850,SM,6,1,1,0,
654226,AD-0100,TE-0300,DR,0,0,0,0,
654227,AD-0100,GB-0350,SR,3,1,0,0,
654228,AD-0100,AG-1500,DL,30,1,1,0,
654235,MM-2570,SR-0750,SL,0,0,0,0,
654239,AD-0100,TE-0300,SM,18,1,1,0,
654241,AD-0100,GB-0350,SL,14,1,1,0,
654242,AD-0100,GB-0350,SR,3,1,0,0,
654243,AD-0100,MJ-2250,SL,0,0,0,0,TC-0385
654244,AD-0100,TE-0300,SM,13,1,1,0,
654250,AD-0100,MJ-2250,SL,7,1,1,0,
654253,MM-2570,SR-0750,SM,7,1,1,0,
654254,MM-2570,AC-2350,SL,5,1,1,0,
654255,MM-2570,MC-2900,SR,0,0,0,0,
654256,MM-2570,MR-0970,DL,0,0,0,0,
654257,AD-0100,AG-1500,SR,18,1,1,0,
654260,AD-0100,TE-0300,SR,0,0,0,0,JT-3800
654261,AD-0100,GB-0350,SR,-5,1,0,0,
654263,MM-2570,MR-0500,SL,6,1,1,0,
654265,MM-2570,SR-0750,SR,0,1,0,0,
654269,AD-0100,AG-1500,SR,8,1,1,0,
654270,AD-0100,AG-1500,DR,0,0,0,0,
654272,AD-0100,RB-4670,DR,24,1,1,0,
654275,AD-0100,TE-0300,SL,8,1,1,0,
654278,MM-2570,JO-0550,SM,11,1,1,0,
654282,AD-0100,RH-1875,DL,0,0,0,0,
654286,MM-2570,MC-2900,SM,8,1,1,0,
654287,MM-2570,MC-2900,SM,11,1,1,0,
654288,MM-2570,CW-0225,SL,1,1,0,0,
654289,MM-2570,AC-2350,SR,0,0,0,0,
654290,MM-2570,SR-0750,DM,0,0,0,0,
654293,AD-0100,TE-0300,SM,0,0,0,0,DW-3200
654294,AD-0100,GB-0350,SR,7,1,0,0,
654296,MM-2570,SR-0750,SL,5,1,1,0,
654297,MM-2570,LM-1850,SM,4,1,1,0,
654298,MM-2570,SR-0750,SL,0,0,0,0,DD-0950
654299,MM-2570,MC-2900,SR,4,1,1,0,
654300,MM-2570,LM-1850,SM,5,1,1,0,
654301,MM-2570,AC-2350,SR,-2,1,0,0,
654302,MM-2570,MR-0970,SL,4,1,0,0,
654303,MM-2570,AC-2350,SM,14,1,1,0,
654304,MM-2570,LM-1850,SM,6,1,1,0,
654305,MM-2570,RS-3250,SR,8,1,1,0,
654306,MM-2570,MR-0500,SM,11,1,1,0,
654315,MM-2570,JO-0550,SM,4,1,1,0,
654317,MM-2570,MC-2900,SL,4,1,1,0,
654318,MM-2570,CW-0225,SM,0,0,0,0,
654319,MM-2570,TJ-2400,SR,13,1,1,0,
654320,MM-2570,JO-0550,SM,4,1,1,0,
654321,MM-2570,MC-2900,DR,0,0,0,0,
654322,MM-2570,MR-0500,SR,9,1,1,0,
654331,JF-1900,KJ-1400,SL,3,1,0,0,
654333,JF-1900,SS-2100,SM,10,1,1,0,
654335,JF-1900,SS-2100,SR,3,1,0,0,
654336,JF-1900,KA-0400,SM,0,0,0,0,
654339,PM-0200,DT-0900,SL,8,1,1,0,
654341,PM-0200,CA-0750,SL,0,0,0,0,DS-2700
654342,PM-0200,ES-0200,SR,6,1,1,0,
654345,PM-0200,ES-0200,SL,0,0,0,0,
654346,PM-0200,ES-0200,SL,13,1,1,0,
654347,PM-0200,VG-0300,SL,0,0,0,0,CC-0500
654349,PM-0200,ES-0200,SR,6,1,1,0,
654350,PM-0200,DT-0900,SL,0,0,0,0,
654353,PM-0200,ES-0200,DL,0,0,0,0,
654357,JF-1900,JF-2800,SR,0,0,0,0,
654361,PM-0200,OD-0100,SM,9,1,1,0,
654362,PM-0200,DT-0900,SM,0,0,0,0,DS-2700
654363,PM-0200,DT-0900,SM,4,1,0,0,
654364,PM-0200,CA-0750,SL,0,0,0,0,CM-3250
654371,PM-0200,OD-0100,SM,-4,1,0,0,
654372,PM-0200,AC-0100,SL,1,1,0,0,
654374,PM-0200,DT-0900,SL,11,1,1,0,
654378,PM-0200,CA-0750,SM,0,0,0,0,
654380,JF-1900,JF-2800,SM,7,1,1,0,
654382,JF-1900,KJ-1400,SR,4,1,1,0,
654391,PM-0200,ES-0200,DR,18,1,1,0,
654393,PM-0200,ES-0200,SL,4,1,0,0,
654398,JF-1900,JF-2800,SL,1,1,0,0,
654399,JF-1900,KA-0400,SR,-1,1,0,0,
654401,PM-0200,JN-1900,SL,10,1,1,0,
654402,PM-0200,JN-1900,SR,0,0,0,0,
654403,PM-0200,JN-1900,SR,15,1,1,0,
654404,PM-0200,ES-0200,SL,5,1,1,0,
654405,PM-0200,ES-0200,DL,0,0,0,0,
654406,PM-0200,JN-1900,DM,0,0,0,0,
654409,JF-1900,KA-0400,SR,0,0,0,0,
654411,PM-0200,ES-0200,SR,0,0,0,0,
654413,PM-0200,JN-1900,SL,0,0,0,0,
654417,PM-0200,DT-0900,SM,0,0,0,0,CD-0650
654418,PM-0200,DT-0900,SR,7,1,0,0,
654420,JF-1900,KJ-1400,SL,9,1,1,0,
654423,JF-1900,MB-4050,DR,22,1,1,0,
654425,JF-1900,JA-1025,SM,4,1,0,0,
654426,JF-1900,MW-2450,SL,0,0,0,0,DB-5100
654431,PM-0200,DT-0900,DL,0,0,0,0,
654433,JF-1900,JF-2800,SL,7,1,1,0,
654435,JF-1900,SS-2100,SL,0,0,0,0,AT-0100
654437,PM-0200,CA-0750,SM,3,1,0,0,
654438,PM-0200,ES-0200,SR,4,1,0,0,
654440,PM-0200,ES-0200,SL,9,1,1,0,
654441,PM-0200,CA-0750,SM,0,0,0,0,
654443,PM-0200,CA-0750,SL,8,1,0,0,
654449,JF-1900,SS-2100,SR,0,0,0,0,
654453,JF-1900,MW-2450,SM,15,1,1,0,
654455,JF-1900,MC-0150,SM,0,0,0,0,
654456,JF-1900,SS-2100,DR,0,0,0,0,
654458,PM-0200,DT-0900,SM,9,1,1,0,
654466,PM-0200,DT-0900,SL,11,1,1,0,
654471,PM-0200,CA-0750,SL,2,1,0,0,
654472,PM-0200,DT-0900,SR,10,1,1,0,
654475,PM-0200,CA-0750,SM,6,1,0,0,
654478,JF-1900,CG-1030,SM,9,1,1,0,
654480,JF-1900,JF-2800,SR,-2,1,0,0,
654481,JF-1900,CG-1030,DM,0,0,0,0,
654482,JF-1900,MB-4050,SL,3,1,0,0,
654483,JF-1900,CG-1030,SM,14,1,1,0,
654484,JF-1900,JF-2800,SM,0,0,0,0,BM-0330
654485,JF-1900,MC-0150,SL,8,1,1,0,
654487,JF-1900,KJ-1400,SR,1,1,0,0,
654488,JF-1900,SS-2100,SR,0,0,0,0,
654490,JF-1900,JF-2800,SL,0,0,0,0,
654491,JF-1900,SS-2100,DL,0,0,0,0,BR-1050
654492,JF-1900,CG-1030,DM,0,0,0,0,DB-5100
654497,TR-0800,GE-0250,SR,6,1,1,0,
654498,TR-0800,LD-0850,SL,5,1,1,0,
654499,TR-0800,JR-0250,SR,6,1,1,0,
654502,TR-0800,LD-0850,SL,8,1,1,0,
654504,TR-0800,JW-6000,SR,2,1,0,0,
654505,TR-0800,CB-1130,SL,12,1,1,0,
654507,TR-0800,JW-6000,SL,5,1,0,0,
654509,TR-0800,TW-2270,SM,0,0,0,0,DR-2800
654511,TR-0800,LD-0850,SL,7,1,1,0,
654512,TR-0800,DB-5300,SL,0,0,0,0,
654515,EM-0200,DF-0500,SL,13,1,1,0,
654517,EM-0200,DF-0500,SR,9,1,1,0,
654519,EM-0200,OB-0075,SR,0,0,0,0,JW-3050
654521,EM-0200,PP-0100,DR,0,0,0,0,BC-0500
654525,TR-0800,DB-5300,SR,12,1,1,0,
654526,TR-0800,JW-6000,SM,7,1,1,0,
654529,TR-0800,TW-2270,SM,0,0,0,0,JH-5450
654530,TR-0800,TW-2270,SL,0,0,0,0,
654533,EM-0200,RR-0130,DL,0,0,0,0,
654536,EM-0200,,NL,0,0,0,0,
654537,EM-0200,LD-0650,SL,0,0,0,0,
654541,TR-0800,DB-5300,SM,9,1,1,0,
654543,TR-0800,DM-1600,SL,19,1,1,0,
654545,TR-0800,DB-5300,SM,4,1,0,0,
654546,TR-0800,DB-5300,SL,0,0,0,0,
654549,EM-0200,RR-0130,SR,5,1,1,0,
654552,EM-0200,RJ-0800,SL,0,0,0,0,
654553,EM-0200,SV-0200,SR,10,1,0,0,
654555,TR-0800,LD-0850,SR,-5,1,0,0,
654556,TR-0800,LD-0850,SM,9,1,1,0,
654557,TR-0800,DB-5300,SM,18,1,1,0,
654558,TR-0800,TW-2270,SL,8,1,1,0,
654559,TR-0800,CB-1130,SR,14,1,0,0,
654562,TR-0800,JW-6000,SR,0,0,0,0,
654563,EM-0200,LD-0650,SL,8,1,1,0,
654564,EM-0200,LD-0650,SR,8,1,1,0,
654565,EM-0200,OB-0075,SR,3,1,0,0,
654567,EM-0200,DF-0500,SL,0,0,0,0,
654568,EM-0200,PP-0100,SL,0,0,0,0,
654574,EM-0200,OB-0075,SL,4,1,1,0,
654576,EM-0200,RR-0130,SL,16,1,1,0,
654578,EM-0200,DF-0500,SR,11,1,1,0,
654579,EM-0200,OB-0075,SL,0,0,0,0,
654580,EM-0200,OB-0075,SM,16,1,1,0,
654582,EM-0200,LD-0650,SR,5,1,1,0,
654583,EM-0200,PP-0100,SM,0,0,0,0,
654588,TR-0800,JR-0250,SR,25,1,1,0,
654589,TR-0800,JR-0250,SR,11,1,1,0,
654591,TR-0800,LD-0850,SR,6,1,1,0,
654595,TR-0800,GE-0250,SM,2,1,1,0,
654598,EM-0200,OB-0075,SR,0,0,0,0,
654600,EM-0200,SV-0200,SR,12,1,0,0,
654604,TR-0800,TW-2270,SL,7,1,1,0,
654606,TR-0800,CB-1130,SM,0,0,0,0,
654607,TR-0800,DB-5300,SR,5,1,0,0,
654610,EM-0200,RR-0130,SL,2,1,0,0,
654611,EM-0200,PP-0100,SR,15,1,1,0,
654612,EM-0200,PP-0100,SL,8,1,1,0,
654613,EM-0200,,NL,0,0,0,0,
654615,EM-0200,RR-0130,SR,0,0,0,0,
654617,EM-0200,PP-0100,DR,0,0,0,0,
654619,TR-0800,JW-6000,SM,6,1,1,0,
654621,TR-0800,DS-4750,SL,0,0,0,0,BM-2000
654625,TR-0800,JW-6000,SL,15,1,1,0,
654626,TR-0800,TW-2270,SR,16,1,1,0,
654627,TR-0800,CB-1130,SL,7,1,1,0,
654628,TR-0800,TW-2270,DM,21,1,1,0,
654629,TR-0800,CB-1130,SL,16,1,1,0,
654630,TR-0800,JW-6000,SL,1,1,1,0,
654633,EM-0200,SV-0200,SR,5,1,1,0,
654635,EM-0200,OB-0075,SR,5,1,1,0,
654641,EM-0200,OB-0075,DL,16,1,1,0,
654644,EM-0200,,NL,0,0,0,0,
654647,TR-0800,LD-0850,SL,24,1,1,0,
654648,TR-0800,LD-0850,SR,16,1,1,0,
654649,TR-0800,JW-6000,SM,13,1,1,0,
654650,TR-0800,CB-1130,SM,0,0,0,0,
654651,TR-0800,TW-2270,SR,8,1,1,0,
654652,TR-0800,JW-6000,SM,11,1,1,0,
654655,EM-0200,SV-0200,SR,0,0,0,0,
654656,EM-0200,SV-0200,SR,19,1,1,0,
654658,SB-1100,DM-4300,SR,2,1,0,0,
654660,SB-1100,ZE-0100,DL,0,0,0,0,
654663,MR-2500,JJ-4700,SM,17,1,1,0,
654664,MR-2500,RW-2200,SR,25,1,1,0,
654667,MR-2500,JJ-4700,SR,0,0,0,0,MJ-0600
654671,SB-1100,DM-4300,SM,-2,1,0,0,
654672,SB-1100,DS-3300,SM,14,1,0,0,
654674,MR-2500,JJ-4700,SR,6,1,1,0,
654677,MR-2500,RW-2200,DL,22,1,1,0,
654679,MR-2500,DF-1875,SR,10,1,1,0,
654682,MR-2500,RW-2200,SM,0,0,0,0,
654683,SB-1100,JH-5750,SL,13,1,1,0,
654684,SB-1100,JH-5750,SL,0,0,0,0,RA-0650
654685,SB-1100,MA-1400,DR,0,0,0,0,
654686,SB-1100,ZE-0100,SM,7,1,0,0,
654689,MR-2500,TC-2050,DL,0,0,0,0,
654690,MR-2500,JJ-4700,SR,0,0,0,0,BM-0600
654692,SB-1100,JM-1550,SR,0,0,0,0,DT-1970
654693,SB-1100,BC-0700,SR,6,1,1,0,
654694,SB-1100,DS-3300,SR,4,1,1,0,
654697,SB-1100,NA-0050,SR,0,0,0,0,
654701,MR-2500,JJ-4700,DL,18,1,1,0,
654702,MR-2500,JJ-4700,SM,13,1,1,0,
654704,MR-2500,JJ-4700,SL,8,1,1,0,
654707,MR-2500,LT-0550,SL,4,1,1,0,
654708,MR-2500,RW-2200,DL,23,1,1,0,
654710,MR-2500,JJ-4700,SL,4,1,1,0,
654713,SB-1100,DS-3300,SL,6,1,1,0,
654714,SB-1100,RC-2300,SL,6,1,1,0,
654715,SB-1100,JM-1550,DR,25,1,1,0,
654716,SB-1100,JH-5750,SL,6,1,1,0,
654717,SB-1100,RM-1200,SL,0,0,0,0,
654718,SB-1100,JM-1550,SL,3,1,0,0,
654719,SB-1100,ZE-0100,SL,18,1,1,0,
654721,SB-1100,ZE-0100,SR,0,0,0,0,
654722,SB-1100,JM-1550,SL,0,0,0,0,
654725,MR-2500,RW-2200,SL,0,0,0,0,
654727,MR-2500,RW-2200,SL,0,0,0,0,NC-0100
654729,SB-1100,JM-1550,SL,3,1,0,0,
654730,SB-1100,DM-4300,SL,6,1,1,0,
654731,SB-1100,RC-2300,SL,0,0,0,0,VB-0075
654735,MR-2500,LH-0600,SL,3,1,1,0,
654737,MR-2500,JJ-4700,SL,9,1,1,0,
654739,MR-2500,JT-0300,SL,7,1,0,0,
654740,MR-2500,DF-1875,SM,12,1,1,0,
